rank,hover,alpha,size,ctrl,num_props,distance
1,ST,12.04493239427072,0.126342661032585,8455.184003371804,7,1.111602988339895
1,ST,10.024918154286569,0.11887396824296212,2608.019874507957,6,0.5000559917858098
1,ST,8.497699626185918,0.0688092033930389,276.27789708055946,4,inf
1,ST,6.454023108288982,0.054603198877905705,7149.856202715627,4,inf
1,ST,7.178866867281191,0.06045550010423065,10330.728439188573,4,0.5447766230923144
1,ST,9.567947640715227,0.0909512175659095,13013.62329293246,5,inf
1,ST,8.815722464235863,0.07579119442793861,12691.576148942451,5,0.34603120138183185
1,ST,12.081128019433159,0.2072210741088933,1014.1490111192464,7,0.8049138083365899
1,ST,7.844762040282209,0.06828976185363256,5570.115750393655,4,0.34684776332220024
1,ST,8.117925388433656,0.07026421277604418,2293.974852955021,4,0.19135420702166883
1,ST,9.999540407446434,0.10475595593036371,5912.568570513084,6,0.26332054580534825
1,ST,9.082293761308868,0.0770788336802607,3847.816262495937,5,0.4104859138512006
1,ST,7.285303280083609,0.05531979424178466,2801.368556564732,4,0.1773633086987541
1,ST,12.635069263777805,0.2215443026384347,3048.419124812758,7,inf
1,ST,9.929890950037352,0.09818624774962263,2048.9054542613394,5,0.2529956882791232
2,ST,12.173656292568698,0.26837512416306253,1215.9808317623163,7,inf
2,ST,7.9908927638614,0.07168261944633478,768.4485155817371,4,0.11209866629087353
2,ST,8.363588193012522,0.09103104733083711,5114.114827801175,5,0.181469271675257
2,ST,8.62532626049897,0.08731279392327622,661.6505966582395,4,inf
2,ST,8.650907610208517,0.09074926721926668,4556.591133606651,4,0.20700648636617086
2,ST,8.509149011719886,0.09592626467927945,5040.112568371298,6,0.09438443335317664
2,ST,7.008070540747492,0.06639455139680683,2622.410308453629,4,0.18302306395745685
2,ST,5.454170616871106,0.06412170413128437,9730.649760268005,4,0.5001750637376956
2,ST,8.426287308572697,0.11914892014763942,6079.026446668324,5,0.4058179378380934
2,ST,8.05659158786838,0.10379169916119631,7842.328290298042,5,0.5135386394421876
2,ST,8.513538741162398,0.09029684327471403,4898.414441664456,6,0.057162437051892785
2,ST,9.367002975740084,0.11402324472217107,1141.2108266475977,6,0.27939793152909237
2,ST,9.891667043538595,0.13508522185548483,3382.3108544685224,6,0.2652279914965553
2,ST,8.027338528802012,0.08510642501811608,2603.0609097878914,4,0.09516342872360764
2,ST,12.042651720129932,0.1998800358001112,3057.1455431530185,7,0.6204032995403141
2,ST,10.402710930854276,0.13982907894911048,3227.644198511173,7,0.4023860110380748
2,ST,4.395290580015992,0.05728148032232244,3551.510816869773,5,inf
2,ST,11.382892214260108,0.17232761316242648,2135.829610429975,7,0.6413929659247106
2,ST,6.986774011440106,0.0781168498420131,4793.74240173567,4,0.18061568401482225
2,ST,6.054073757124755,0.07506843269941083,3766.590527470791,4,0.3129623484637527
2,ST,7.867863897963575,0.08719360633527144,3745.2567966989564,4,0.06281284968482133
2,ST,7.759804625076354,0.07970578385260724,10156.740385556146,4,inf
3,ST,7.2781483609961,0.08991260811531941,9432.050263275289,5,inf
3,ST,5.7716342161753005,0.07241517376764886,1818.7475158384054,5,inf
3,ST,6.327430134639566,0.06671278156353,488.1118460479456,4,inf
3,ST,6.575303910316694,0.07695790319608233,2421.118128290502,5,0.13501735993583994
3,ST,6.657379956486433,0.08095285959259467,6413.314693525178,4,0.5901008801399644
3,ST,9.069698999919245,0.1387610388626749,1848.7801879528633,5,0.10744248628739622
3,ST,9.36383338444208,0.16158218470950875,1004.9726896472395,6,0.11219966859432665
3,ST,6.726804315001546,0.0815962803483246,858.9386174656329,4,0.04940589001566406
3,ST,7.393793234034565,0.09580557228496174,4458.02318264608,5,0.3055364783526169
3,ST,7.509370724707654,0.09136778081176633,303.47983787552283,4,inf
3,ST,8.522397526850066,0.09376423994880634,1892.6007602141442,6,0.08844270639046198
3,ST,7.706635477802031,0.21931811152579173,4198.036409446444,6,0.2446530297273926
3,ST,8.852356516331694,0.12846684168850045,613.9320548563413,6,0.28561748079981736
3,ST,6.800833472485964,0.0864348540171839,2000.3837227410302,5,0.08667843741399935
3,ST,8.511876015052364,0.09926524503566861,2623.9383553226894,4,0.154668160022821
3,ST,9.179868586186977,0.15472123690374973,3048.2958874989877,6,0.11630992288015565
3,ST,9.84473829054275,0.20342418570932821,2528.206268016859,7,0.12686389705850884
3,ST,11.175452478383635,0.3234497128698773,2138.9968799810076,8,inf
3,ST,9.756312671617662,0.2000994928326738,1941.3796136375558,7,0.17148296296711993
3,ST,10.062911201295753,0.17372011738073326,1213.78464104767,7,0.15988095318131473
3,ST,9.165486665999495,0.14864128652589312,2717.688263085424,6,0.09799682943403415
3,ST,10.368675985133079,0.18410447468563565,795.7861455800127,6,0.16990928862877816
3,ST,10.623094758402772,0.22482889579147924,1438.3769296268583,7,0.2422800623970367
3,ST,10.815328535040399,0.2669865499886485,1109.7741483157613,6,0.1296522313414717
3,ST,11.300976267155802,0.2741547493280227,1332.7677252552014,7,0.27021794850782915
3,ST,8.48504075404142,0.21286031181520615,3076.660205999335,7,0.1906404728816701
3,ST,10.291769922864077,0.2229523512183402,942.0096962233074,6,0.0850401238712198
3,ST,11.352053299850759,0.26651458049905924,924.7967213509426,8,inf
3,ST,10.516778541791414,0.2685161723243882,2799.5049362360446,7,0.1097285456923266
3,ST,7.966586377235604,0.1395681069717108,3331.4478547062313,7,0.30081509042424004
3,ST,9.373612801300004,0.16989519469591277,1522.5404422999954,5,0.15174246372847436
3,ST,6.948337765228639,0.08340898217436449,1507.1597208663793,4,0.11360009610291463
4,ST,5.92282579588714,0.08605296951236814,4244.810695029837,5,0.5868010394105712
4,ST,6.598183655337497,0.09171868987444247,1462.0204422924144,4,0.0842131871971204
4,ST,6.519130878974859,0.1301586730399658,2564.20627567199,4,0.20127245527045812
4,ST,9.283884071022271,0.17878068204156577,784.9911973202655,6,0.24130285880798308
4,ST,4.664431248217721,0.10740255384569214,5198.84104690118,5,inf
4,ST,6.765307854364604,0.16614431259302836,6491.609406636309,5,inf
4,ST,6.312713791353274,0.07822106191595013,1076.6957200962179,4,inf
4,ST,10.01843081201514,0.29849094376537816,689.6229357643159,7,0.24018075492095106
4,ST,9.089590937168666,0.1589918560573899,2196.8710836078335,5,0.07703770035526415
4,ST,7.582738778233348,0.11046850582131755,2148.163296938292,6,0.15650206115672788
4,ST,6.849705101084503,0.11773715888522762,2240.081838021733,6,0.13809934336113083
4,ST,6.688935190233638,0.09656043352050281,634.5431677668821,5,0.15241769239280553
4,ST,7.883486889657646,0.11896869626858922,1549.8665071950168,6,0.1270995889527504
4,ST,9.3245917412914,0.22092214921593684,1250.776554403748,7,0.10711878624458582
4,ST,7.540872570075383,0.16795515622578466,3168.446352104091,5,0.25822537426631276
4,ST,9.637813652584743,0.2630074878018992,2190.061509599185,8,0.19335927238338163
4,ST,8.648993690300218,0.22397942420131173,2466.724179188687,6,0.20974353893083772
4,ST,10.186876131143677,0.32252639327677773,2408.9952808019484,7,0.20671785485753685
4,ST,10.13291667987158,0.24437377508652647,647.4554460386327,7,0.1464940322108376
4,ST,11.278524559744298,0.39019876109892876,1120.3420366502105,8,inf
4,ST,9.556518315789237,0.21323448441170753,1182.2544759383266,7,0.1447957148414971
4,ST,10.50695566625689,0.3387610864888882,1200.8466628118997,7,0.3926971496216055
4,ST,9.501054901745501,0.2590450888111083,1592.1892673574073,6,0.12350638885667481
4,ST,9.015136348501116,0.15125852263221,108.07459558585205,6,inf
4,ST,9.948674461826652,0.21356855143628445,156.70581190096118,7,0.1646609887420774
4,ST,6.513283769441472,0.08645952414335185,1488.0880017358463,4,0.03186633760711893
4,ST,6.480839661382007,0.15723133503643674,3071.5312492580715,5,0.0705731056855992
4,ST,8.285876820732732,0.11913567736628092,1733.1580183998137,5,0.23870162025584862
4,ST,7.358365400408905,0.15406491053407967,2332.1219691503397,6,0.15010500008002392
4,ST,6.2672004418927365,0.08989517733918485,3012.3315955992443,5,0.15527955801167045
5,ST,9.103908166600348,0.48724462090150267,1072.2493599217592,7,inf
