rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,14.793016148277056,0.09879402546807657,6866.003597900848,7,0,inf
1,ST,11.273186297219514,0.024066497584119367,187365.44754809994,4,0,inf
1,ST,14.465023896288356,0.09078729017268736,7866.271765833458,7,0,0.8264260543669195
1,ST,14.243519657185013,0.055081951206568586,23589.24919750895,6,0,0.6775704582377131
1,ST,13.981202722264442,0.051953863117557224,25522.245798521442,6,0,0.5729993399880677
1,ST,11.862402249916961,0.023826417892904163,142402.72268288996,4,0,0.5383920597352563
1,ST,12.708611807207017,0.03802597559958457,80598.78834001425,5,0,0.36242110101555786
1,ST,13.373917460888443,0.04123503213210044,70378.4663660787,5,0,0.5783226610593813
1,ST,12.504898712480786,0.03769827854313908,79974.69089677278,5,0,0.2493452132276675
1,ST,12.704421100273256,0.036929058720068506,79490.880899525,5,0,0.23412267875964324
1,ST,12.758667187533678,0.037987573413580535,80293.80002895634,5,0,0.0959810022868558
1,ST,13.026841058143448,0.03710731373946971,78750.82901443099,5,0,0.09473839740889846
1,ST,14.108502294634986,0.054102610466123406,24379.696303384844,6,0,0.06774194979234262
1,ST,13.308771865120342,0.04037197630583716,72146.50741064883,5,0,0.047757075573483763
1,ST,11.858979185992041,0.023704358990879474,150656.6741842605,4,0,0.039333633388264816
1,ST,13.294910956510027,0.03957850418645077,74891.86265263171,5,0,0.029320011850796506
1,ST,11.860292224215199,0.023778327366759694,147646.39910942828,4,0,0.03723794642186151
1,ST,13.365597033636112,0.04055354747922085,71828.82621361401,5,0,0.03545121093999838
1,ST,14.068451116938926,0.05295761995882249,24915.508590957616,6,0,0.028572424660260345
1,ST,13.261849846247005,0.039332084592656705,71146.96812025251,5,0,0.03587349564654897
1,ST,13.181459135869689,0.03820813247163324,74498.32050652412,5,0,0.037353999853760644
1,ST,14.028546965946209,0.05256401712762406,25092.874336119276,6,0,0.01906992561973275
1,ST,13.15245168168102,0.037828189165928866,77121.64316119492,5,0,0.024485197378898774
1,ST,11.859801426039567,0.02377581297115253,144083.4779672363,4,0,0.030401472006435858
1,ST,13.104772888653802,0.0373567844110222,78282.17867583975,5,0,0.019123465796515263
1,ST,13.061966545161937,0.0371638868538032,79268.85226086574,5,0,0.029537610727906432
1,ST,14.096140971730579,0.0535281708606183,24552.671782576712,6,0,0.02933526269258828
1,ST,13.125796111053797,0.03855226299674084,77216.79611804718,5,0,0.023244552463689047
1,ST,14.005226483440177,0.052125392767737935,25303.4692284381,6,0,0.023892793975947787
1,ST,11.855786468344848,0.023623879448914385,154305.09095021963,4,0,0.0222599750341695
1,ST,13.112403209294065,0.03786608484395711,77208.54575519884,5,0,0.008166739307156879
1,ST,11.854494682976894,0.023625103618800665,154600.88727269007,4,0,0.002271181123762392
1,ST,11.850831391372646,0.023566806532867794,155346.9629072954,4,0,0.0024252940745706957
1,ST,11.852104630485389,0.02357961615492054,155616.97576140356,4,0,0.0072210627637584535
1,ST,11.853222020976785,0.02359352225041726,155000.75493560123,4,0,0.001897138764217871
1,ST,11.852715580119359,0.023569294280856128,154812.73122927904,4,0,0.0010938077084823115
1,ST,11.852054841990908,0.02355911414419954,154897.281284317,4,0,0.0011380891622631575
1,ST,11.767770729524681,0.02378204283209142,176760.6510127677,4,0,0.002191153000633949
1,ST,11.84114897343562,0.023458622848453264,157652.18852575365,4,0,0.001514029375668859
1,ST,11.845001496618485,0.023473402872797918,156598.53801831295,4,0,0.00690687144538201
1,ST,11.843339612050952,0.02347090889074331,157378.79845496206,4,0,0.00048116864058653274
1,ST,11.850496940101413,0.02354870782637886,154978.02778848127,4,0,0.0008777359740600561
1,ST,11.843594545851191,0.023474569372871644,156819.24632358184,4,0,0.001787106872840732
1,ST,11.841201160892185,0.02345609950846935,157193.82288601907,4,0,0.0011661169349242095
1,ST,11.84296730626895,0.023473440131428318,157496.61096302615,4,0,0.0001587586150428947
1,ST,11.586304923667704,0.02320130604438163,181699.18486667916,4,0,0.00456332409963826
1,ST,13.22523895543196,0.03845969660554307,74903.88857639341,5,0,0.029793982607094
1,ST,11.842659483757945,0.023473536531987797,157985.86585758775,4,0,0.0013096974174226722
1,ST,11.851643593705672,0.023562704122501887,155253.7324498288,4,0,0.0009968313073444222
1,ST,11.843888795477167,0.02347655535620396,157154.6383644905,4,0,0.0008452761491555421
1,ST,14.03458906063484,0.05277453460973767,24889.66383968573,6,0,0.018548658187157695
1,ST,11.845996706210352,0.02350008781973304,157642.9102069427,4,0,0.0008052419120084454
1,ST,13.106319880780799,0.03739872531990781,78133.69216779602,5,0,0.012583120997201474
1,ST,11.74988995954409,0.02351074901246037,178334.5138322124,4,0,0.0029703704522168212
1,ST,11.842943860738748,0.02346672126739295,157428.06653514798,4,0,0.0005977280571453907
1,ST,11.816335345767644,0.023294173369770323,161500.65341180406,4,0,0.0034712064956505546
1,ST,11.844658651450652,0.023495157634374708,161209.41330003575,4,0,0.0006829871157527295
