rank,hover,alpha,size,ctrl,num_props,quad_flag,distance
1,ST,14.793016148277056,0.09879402546807657,6866.003597900848,7,0,inf
1,ST,14.465023896288356,0.09078729017268736,7866.271765833458,7,0,0.8366696347746131
1,ST,14.243519657185013,0.055081951206568586,23589.24919750895,6,0,0.6560036013850267
1,ST,13.373917460888443,0.04123503213210044,70378.4663660787,5,0,0.592054362279347
1,ST,13.294910956510027,0.03957850418645077,74891.86265263171,5,0,0.025369859459044467
1,ST,13.365597033636112,0.04055354747922085,71828.82621361401,5,0,0.02755219763267292
1,ST,14.068451116938926,0.05295761995882249,24915.508590957616,6,0,0.0019934420622137756
1,ST,13.261849846247005,0.039332084592656705,71146.96812025251,5,0,0.03012936453512506
1,ST,14.096140971730579,0.0535281708606183,24552.671782576712,6,0,0.005494856219104232
1,ST,14.069701199671586,0.05298230160970889,24867.469196498394,6,0,0.0039293785219963
1,ST,13.232009163533986,0.03832880512165896,75352.16445012527,5,0,0.016153581010130168
1,ST,11.85606699562142,0.023573475659773382,169019.77704700056,4,0,0.005423950159759159
1,ST,11.840882460527942,0.023395181429390288,174192.97932247803,4,0,0.0011156234490644816
1,ST,13.015011264225953,0.03701057096941773,79810.23446545146,5,0,0.009545111286310885
1,ST,11.844188706696842,0.02357992185408968,174207.7468026898,4,0,0.1758010071297617
1,ST,11.812683431863078,0.02320643173139777,170593.35819891334,4,0,0.01027980355769364
1,ST,13.997468321674928,0.05188902344807516,25530.75267102034,6,0,0.002742162433194677
1,ST,11.862594017851428,0.023484984704162375,165669.62278682008,4,0,0.7479179622559788
1,ST,14.026130089519713,0.05233032919898947,25241.773394281045,6,0,0.0023034270904950175
1,ST,14.140814262044199,0.05395385261842684,24121.23386390158,6,0,0.022734438485809007
1,ST,13.197843542403152,0.03791639851102774,76812.02259704581,5,0,0.010687329067444563
1,ST,14.027908261049921,0.05232663291751269,25175.981981853023,6,0,0.00395817912981195
